"task_index","scheduler_job_id","map_id","map_file","map_sha256","map_case_index","country","country_ordinal","candidate_slot","candidate_start","opponent_start","engine_seed","repeat","winner","endpoint_status","updates","candidate_buildings","opponent_buildings","source_commit","program_sha256","allocation_sha256","cell_sha256","cell_path"
"35","24603611","hfo-original","cd_chrono_mp32s8.map","907e5ab677a03c50f375da1bec4871880240de2fab790a38dac85674d0f65bf1","246","French","2","0","87,157","88,34","3002000246","0","candidate","candidate_win","24871","6","0","a60efffa5f321f828ce1a6b7178b4a7c31483c31","e87fc92b01a072959125780a8e961d0e22854ad4b5759a963f861233a26a61ef","5a838bd9cb3edf06df288914ad5cea60b61983f29d183a1efdeb5a3c90e3295e","f9f456908daa404b988f74ae96e30220dce3778ab8ee21d554670bdc69076398","/nfs/roberts/project/pi_jss233/zc362/chrono_divide/research-evidence/multimap-v2/screen-amendment-3/cells/task-035/cell.json"
"36","24603612","hfo-original","cd_chrono_mp32s8.map","907e5ab677a03c50f375da1bec4871880240de2fab790a38dac85674d0f65bf1","258","French","2","0","50,121","120,83","3002000258","0","opponent","baseline_win","11113","0","6","a60efffa5f321f828ce1a6b7178b4a7c31483c31","e87fc92b01a072959125780a8e961d0e22854ad4b5759a963f861233a26a61ef","5a838bd9cb3edf06df288914ad5cea60b61983f29d183a1efdeb5a3c90e3295e","11c2a57c41ef0b8ea1fb0bc728d805074f689e1acf1174e19a72728a7ae86d21","/nfs/roberts/project/pi_jss233/zc362/chrono_divide/research-evidence/multimap-v2/screen-amendment-3/cells/task-036/cell.json"
"37","24603613","hfo-original","cd_chrono_mp32s8.map","907e5ab677a03c50f375da1bec4871880240de2fab790a38dac85674d0f65bf1","264","French","2","0","119,152","146,76","3002000264","0","candidate","candidate_win","10118","8","0","a60efffa5f321f828ce1a6b7178b4a7c31483c31","e87fc92b01a072959125780a8e961d0e22854ad4b5759a963f861233a26a61ef","5a838bd9cb3edf06df288914ad5cea60b61983f29d183a1efdeb5a3c90e3295e","a4e267a34926843ecc6d60d8cc287d487929a90b6c2f849abd34fb969679f14c","/nfs/roberts/project/pi_jss233/zc362/chrono_divide/research-evidence/multimap-v2/screen-amendment-3/cells/task-037/cell.json"
"38","24603614","hfo-original","cd_chrono_mp32s8.map","907e5ab677a03c50f375da1bec4871880240de2fab790a38dac85674d0f65bf1","271","French","2","0","146,76","119,152","3002000271","0","candidate","candidate_win","21067","15","0","a60efffa5f321f828ce1a6b7178b4a7c31483c31","e87fc92b01a072959125780a8e961d0e22854ad4b5759a963f861233a26a61ef","5a838bd9cb3edf06df288914ad5cea60b61983f29d183a1efdeb5a3c90e3295e","34649b53d979ce2156f71aafa650d3f3e7e890776a440b4506e2d8bd1d71d0a6","/nfs/roberts/project/pi_jss233/zc362/chrono_divide/research-evidence/multimap-v2/screen-amendment-3/cells/task-038/cell.json"
"39","24603615","hfo-original","cd_chrono_mp32s8.map","907e5ab677a03c50f375da1bec4871880240de2fab790a38dac85674d0f65bf1","277","French","2","0","120,83","50,121","3002000277","0","candidate","candidate_win","10606","8","0","a60efffa5f321f828ce1a6b7178b4a7c31483c31","e87fc92b01a072959125780a8e961d0e22854ad4b5759a963f861233a26a61ef","5a838bd9cb3edf06df288914ad5cea60b61983f29d183a1efdeb5a3c90e3295e","b42745909de31d3c354d5f81a70ae53dd00e6f67000ee3a98c8e0c6041902892","/nfs/roberts/project/pi_jss233/zc362/chrono_divide/research-evidence/multimap-v2/screen-amendment-3/cells/task-039/cell.json"
"40","24603616","hfo-original","cd_chrono_mp32s8.map","907e5ab677a03c50f375da1bec4871880240de2fab790a38dac85674d0f65bf1","281","French","2","1","39,82","151,119","3002000281","0","opponent","baseline_win","8861","0","5","a60efffa5f321f828ce1a6b7178b4a7c31483c31","e87fc92b01a072959125780a8e961d0e22854ad4b5759a963f861233a26a61ef","5a838bd9cb3edf06df288914ad5cea60b61983f29d183a1efdeb5a3c90e3295e","4cda181caa7cb17a3a9056c5ea74a81290988241ecbfc2b10f22f80b37235506","/nfs/roberts/project/pi_jss233/zc362/chrono_divide/research-evidence/multimap-v2/screen-amendment-3/cells/task-040/cell.json"
"41","24603617","hfo-original","cd_chrono_mp32s8.map","907e5ab677a03c50f375da1bec4871880240de2fab790a38dac85674d0f65bf1","289","French","2","1","88,34","87,157","3002000289","0","candidate","candidate_win","19724","14","0","a60efffa5f321f828ce1a6b7178b4a7c31483c31","e87fc92b01a072959125780a8e961d0e22854ad4b5759a963f861233a26a61ef","5a838bd9cb3edf06df288914ad5cea60b61983f29d183a1efdeb5a3c90e3295e","b672e65099a2ce659cb44ca16426077cba6c27124aed63e3425fb12ba2a546da","/nfs/roberts/project/pi_jss233/zc362/chrono_divide/research-evidence/multimap-v2/screen-amendment-3/cells/task-041/cell.json"
"42","24603618","hfo-original","cd_chrono_mp32s8.map","907e5ab677a03c50f375da1bec4871880240de2fab790a38dac85674d0f65bf1","294","French","2","1","151,119","39,82","3002000294","0","candidate","candidate_win","10354","1","0","a60efffa5f321f828ce1a6b7178b4a7c31483c31","e87fc92b01a072959125780a8e961d0e22854ad4b5759a963f861233a26a61ef","5a838bd9cb3edf06df288914ad5cea60b61983f29d183a1efdeb5a3c90e3295e","ec44ebcd5e3e0206da9b803aa434918cba99430586662b724f71c8f11a745048","/nfs/roberts/project/pi_jss233/zc362/chrono_divide/research-evidence/multimap-v2/screen-amendment-3/cells/task-042/cell.json"
"43","24603619","hfo-original","cd_chrono_mp32s8.map","907e5ab677a03c50f375da1bec4871880240de2fab790a38dac85674d0f65bf1","302","French","2","1","87,157","88,34","3002000302","0","opponent","baseline_win","17278","0","7","a60efffa5f321f828ce1a6b7178b4a7c31483c31","e87fc92b01a072959125780a8e961d0e22854ad4b5759a963f861233a26a61ef","5a838bd9cb3edf06df288914ad5cea60b61983f29d183a1efdeb5a3c90e3295e","aee9a7b9125c31661f840b24a88b5259a5a2af7d11e511b5c72e831423d9021d","/nfs/roberts/project/pi_jss233/zc362/chrono_divide/research-evidence/multimap-v2/screen-amendment-3/cells/task-043/cell.json"
"44","24603620","hfo-original","cd_chrono_mp32s8.map","907e5ab677a03c50f375da1bec4871880240de2fab790a38dac85674d0f65bf1","314","French","2","1","50,121","120,83","3002000314","0","candidate","candidate_win","21831","11","0","a60efffa5f321f828ce1a6b7178b4a7c31483c31","e87fc92b01a072959125780a8e961d0e22854ad4b5759a963f861233a26a61ef","5a838bd9cb3edf06df288914ad5cea60b61983f29d183a1efdeb5a3c90e3295e","48cc99b309309649d56849f689048a99839f73887f1c82fa40f730fa9d641907","/nfs/roberts/project/pi_jss233/zc362/chrono_divide/research-evidence/multimap-v2/screen-amendment-3/cells/task-044/cell.json"
"45","24603621","hfo-original","cd_chrono_mp32s8.map","907e5ab677a03c50f375da1bec4871880240de2fab790a38dac85674d0f65bf1","320","French","2","1","119,152","146,76","3002000320","0","candidate","candidate_win","8869","8","0","a60efffa5f321f828ce1a6b7178b4a7c31483c31","e87fc92b01a072959125780a8e961d0e22854ad4b5759a963f861233a26a61ef","5a838bd9cb3edf06df288914ad5cea60b61983f29d183a1efdeb5a3c90e3295e","3198b5df00bd015ce2c2fa14b631eb0acbdc2dc0e1c4982d04127cce862fb9e7","/nfs/roberts/project/pi_jss233/zc362/chrono_divide/research-evidence/multimap-v2/screen-amendment-3/cells/task-045/cell.json"
"46","24603622","hfo-original","cd_chrono_mp32s8.map","907e5ab677a03c50f375da1bec4871880240de2fab790a38dac85674d0f65bf1","327","French","2","1","146,76","119,152","3002000327","0","opponent","baseline_win","21615","0","7","a60efffa5f321f828ce1a6b7178b4a7c31483c31","e87fc92b01a072959125780a8e961d0e22854ad4b5759a963f861233a26a61ef","5a838bd9cb3edf06df288914ad5cea60b61983f29d183a1efdeb5a3c90e3295e","0e7ac90d52925a8b9609bbf2f4fe6317d4001a8a7dfb908e8cac812478de9c57","/nfs/roberts/project/pi_jss233/zc362/chrono_divide/research-evidence/multimap-v2/screen-amendment-3/cells/task-046/cell.json"
"47","24603623","hfo-original","cd_chrono_mp32s8.map","907e5ab677a03c50f375da1bec4871880240de2fab790a38dac85674d0f65bf1","333","French","2","1","120,83","50,121","3002000333","0","candidate","candidate_win","12412","9","0","a60efffa5f321f828ce1a6b7178b4a7c31483c31","e87fc92b01a072959125780a8e961d0e22854ad4b5759a963f861233a26a61ef","5a838bd9cb3edf06df288914ad5cea60b61983f29d183a1efdeb5a3c90e3295e","70148ae96ede082231161405acb80c934f3edb7a76d1537a2d5460d4e9bbb1d6","/nfs/roberts/project/pi_jss233/zc362/chrono_divide/research-evidence/multimap-v2/screen-amendment-3/cells/task-047/cell.json"
"48","24603624","hfo-original","cd_chrono_mp32s8.map","907e5ab677a03c50f375da1bec4871880240de2fab790a38dac85674d0f65bf1","337","Germans","3","0","39,82","151,119","3002000337","0","opponent","baseline_win","9545","0","5","a60efffa5f321f828ce1a6b7178b4a7c31483c31","e87fc92b01a072959125780a8e961d0e22854ad4b5759a963f861233a26a61ef","5a838bd9cb3edf06df288914ad5cea60b61983f29d183a1efdeb5a3c90e3295e","39c4510c95e55257451b202635ace8927b772be489ce82360059adfeb134c6cb","/nfs/roberts/project/pi_jss233/zc362/chrono_divide/research-evidence/multimap-v2/screen-amendment-3/cells/task-048/cell.json"
"49","24603625","hfo-original","cd_chrono_mp32s8.map","907e5ab677a03c50f375da1bec4871880240de2fab790a38dac85674d0f65bf1","346","Germans","3","0","88,34","50,121","3002000346","0","candidate","candidate_win","7798","7","0","a60efffa5f321f828ce1a6b7178b4a7c31483c31","e87fc92b01a072959125780a8e961d0e22854ad4b5759a963f861233a26a61ef","5a838bd9cb3edf06df288914ad5cea60b61983f29d183a1efdeb5a3c90e3295e","a0302e4e6e7274d2266ca8bb4085ce866c7541b4300b2ac8990bb6e4e03b7d7b","/nfs/roberts/project/pi_jss233/zc362/chrono_divide/research-evidence/multimap-v2/screen-amendment-3/cells/task-049/cell.json"
"50","24603626","hfo-original","cd_chrono_mp32s8.map","907e5ab677a03c50f375da1bec4871880240de2fab790a38dac85674d0f65bf1","350","Germans","3","0","151,119","39,82","3002000350","0","candidate","candidate_win","10270","1","0","a60efffa5f321f828ce1a6b7178b4a7c31483c31","e87fc92b01a072959125780a8e961d0e22854ad4b5759a963f861233a26a61ef","5a838bd9cb3edf06df288914ad5cea60b61983f29d183a1efdeb5a3c90e3295e","4184759f5a88fe588292cda28e7234caf72410994b78c3c491ba200a17612d00","/nfs/roberts/project/pi_jss233/zc362/chrono_divide/research-evidence/multimap-v2/screen-amendment-3/cells/task-050/cell.json"
"51","24603627","hfo-original","cd_chrono_mp32s8.map","907e5ab677a03c50f375da1bec4871880240de2fab790a38dac85674d0f65bf1","363","Germans","3","0","87,157","120,83","3002000363","0","candidate","candidate_win","14413","6","0","a60efffa5f321f828ce1a6b7178b4a7c31483c31","e87fc92b01a072959125780a8e961d0e22854ad4b5759a963f861233a26a61ef","5a838bd9cb3edf06df288914ad5cea60b61983f29d183a1efdeb5a3c90e3295e","e1adf2f88e858c206159a7fa8972fd84aedd30b7bd82b62195e37be2a08ec393","/nfs/roberts/project/pi_jss233/zc362/chrono_divide/research-evidence/multimap-v2/screen-amendment-3/cells/task-051/cell.json"
"52","24603628","hfo-original","cd_chrono_mp32s8.map","907e5ab677a03c50f375da1bec4871880240de2fab790a38dac85674d0f65bf1","368","Germans","3","0","50,121","119,152","3002000368","0","opponent","baseline_win","8794","0","5","a60efffa5f321f828ce1a6b7178b4a7c31483c31","e87fc92b01a072959125780a8e961d0e22854ad4b5759a963f861233a26a61ef","5a838bd9cb3edf06df288914ad5cea60b61983f29d183a1efdeb5a3c90e3295e","676d3c33f1cad4f71b3b168f0e71f3bfc4af36a09f75363438ada2f39c93412b","/nfs/roberts/project/pi_jss233/zc362/chrono_divide/research-evidence/multimap-v2/screen-amendment-3/cells/task-052/cell.json"
"53","24603629","hfo-original","cd_chrono_mp32s8.map","907e5ab677a03c50f375da1bec4871880240de2fab790a38dac85674d0f65bf1","372","Germans","3","0","119,152","88,34","3002000372","0","candidate","candidate_win","19702","7","0","a60efffa5f321f828ce1a6b7178b4a7c31483c31","e87fc92b01a072959125780a8e961d0e22854ad4b5759a963f861233a26a61ef","5a838bd9cb3edf06df288914ad5cea60b61983f29d183a1efdeb5a3c90e3295e","398743f8561abfc87a7da7d6354946de1b25685aa4cfd90726810cd4bc3a8ac9","/nfs/roberts/project/pi_jss233/zc362/chrono_divide/research-evidence/multimap-v2/screen-amendment-3/cells/task-053/cell.json"
"54","24603630","hfo-original","cd_chrono_mp32s8.map","907e5ab677a03c50f375da1bec4871880240de2fab790a38dac85674d0f65bf1","381","Germans","3","0","146,76","87,157","3002000381","0","opponent","baseline_win","25678","0","7","a60efffa5f321f828ce1a6b7178b4a7c31483c31","e87fc92b01a072959125780a8e961d0e22854ad4b5759a963f861233a26a61ef","5a838bd9cb3edf06df288914ad5cea60b61983f29d183a1efdeb5a3c90e3295e","22693fc162897d4259ea5c631d8ac0dea5d4945afdbcd997b3491aff88d05b9e","/nfs/roberts/project/pi_jss233/zc362/chrono_divide/research-evidence/multimap-v2/screen-amendment-3/cells/task-054/cell.json"
"55","24603631","hfo-original","cd_chrono_mp32s8.map","907e5ab677a03c50f375da1bec4871880240de2fab790a38dac85674d0f65bf1","391","Germans","3","0","120,83","146,76","3002000391","0","candidate","candidate_win","6820","7","0","a60efffa5f321f828ce1a6b7178b4a7c31483c31","e87fc92b01a072959125780a8e961d0e22854ad4b5759a963f861233a26a61ef","5a838bd9cb3edf06df288914ad5cea60b61983f29d183a1efdeb5a3c90e3295e","57bd6b8d954102056542bcdc4f5466d86cbf65f2cd6212558065dd0d8c4541ec","/nfs/roberts/project/pi_jss233/zc362/chrono_divide/research-evidence/multimap-v2/screen-amendment-3/cells/task-055/cell.json"
"56","24603632","hfo-original","cd_chrono_mp32s8.map","907e5ab677a03c50f375da1bec4871880240de2fab790a38dac85674d0f65bf1","393","Germans","3","1","39,82","151,119","3002000393","0","opponent","baseline_win","9064","0","5","a60efffa5f321f828ce1a6b7178b4a7c31483c31","e87fc92b01a072959125780a8e961d0e22854ad4b5759a963f861233a26a61ef","5a838bd9cb3edf06df288914ad5cea60b61983f29d183a1efdeb5a3c90e3295e","bb2262358519b1e15b0710b41828648986572aedbcc00c9e76b2f88e8e438293","/nfs/roberts/project/pi_jss233/zc362/chrono_divide/research-evidence/multimap-v2/screen-amendment-3/cells/task-056/cell.json"
"57","24603633","hfo-original","cd_chrono_mp32s8.map","907e5ab677a03c50f375da1bec4871880240de2fab790a38dac85674d0f65bf1","402","Germans","3","1","88,34","50,121","3002000402","0","candidate","candidate_win","7669","7","0","a60efffa5f321f828ce1a6b7178b4a7c31483c31","e87fc92b01a072959125780a8e961d0e22854ad4b5759a963f861233a26a61ef","5a838bd9cb3edf06df288914ad5cea60b61983f29d183a1efdeb5a3c90e3295e","36754d08ee1a5e55c6bf476b34f6d59130d0796c8e0ae2efc177cfac4e351197","/nfs/roberts/project/pi_jss233/zc362/chrono_divide/research-evidence/multimap-v2/screen-amendment-3/cells/task-057/cell.json"
"58","24603634","hfo-original","cd_chrono_mp32s8.map","907e5ab677a03c50f375da1bec4871880240de2fab790a38dac85674d0f65bf1","406","Germans","3","1","151,119","39,82","3002000406","0","opponent","baseline_win","40345","0","7","a60efffa5f321f828ce1a6b7178b4a7c31483c31","e87fc92b01a072959125780a8e961d0e22854ad4b5759a963f861233a26a61ef","5a838bd9cb3edf06df288914ad5cea60b61983f29d183a1efdeb5a3c90e3295e","845576c36199a70d032c905115e4e05f6f92263292275853adf4b582e4218581","/nfs/roberts/project/pi_jss233/zc362/chrono_divide/research-evidence/multimap-v2/screen-amendment-3/cells/task-058/cell.json"
"59","24603635","hfo-original","cd_chrono_mp32s8.map","907e5ab677a03c50f375da1bec4871880240de2fab790a38dac85674d0f65bf1","419","Germans","3","1","87,157","120,83","3002000419","0","candidate","candidate_win","12520","6","0","a60efffa5f321f828ce1a6b7178b4a7c31483c31","e87fc92b01a072959125780a8e961d0e22854ad4b5759a963f861233a26a61ef","5a838bd9cb3edf06df288914ad5cea60b61983f29d183a1efdeb5a3c90e3295e","a12c566d2bf41139aba62b9b97433ad01f355f33466b618143e0bfd649ecb039","/nfs/roberts/project/pi_jss233/zc362/chrono_divide/research-evidence/multimap-v2/screen-amendment-3/cells/task-059/cell.json"
"60","24603636","hfo-original","cd_chrono_mp32s8.map","907e5ab677a03c50f375da1bec4871880240de2fab790a38dac85674d0f65bf1","424","Germans","3","1","50,121","119,152","3002000424","0","opponent","baseline_win","8662","0","5","a60efffa5f321f828ce1a6b7178b4a7c31483c31","e87fc92b01a072959125780a8e961d0e22854ad4b5759a963f861233a26a61ef","5a838bd9cb3edf06df288914ad5cea60b61983f29d183a1efdeb5a3c90e3295e","1ade96e829d37a4b83ac4e53b8c9e63493e221658d455f10a6fe8506bb49a2fa","/nfs/roberts/project/pi_jss233/zc362/chrono_divide/research-evidence/multimap-v2/screen-amendment-3/cells/task-060/cell.json"
"61","24603637","hfo-original","cd_chrono_mp32s8.map","907e5ab677a03c50f375da1bec4871880240de2fab790a38dac85674d0f65bf1","428","Germans","3","1","119,152","88,34","3002000428","0","opponent","baseline_win","20295","0","7","a60efffa5f321f828ce1a6b7178b4a7c31483c31","e87fc92b01a072959125780a8e961d0e22854ad4b5759a963f861233a26a61ef","5a838bd9cb3edf06df288914ad5cea60b61983f29d183a1efdeb5a3c90e3295e","75d2e6f90335d4e7166eaf0f552aa15d7c1643ba1795c97b76371a50d13fbea7","/nfs/roberts/project/pi_jss233/zc362/chrono_divide/research-evidence/multimap-v2/screen-amendment-3/cells/task-061/cell.json"
"62","24603638","hfo-original","cd_chrono_mp32s8.map","907e5ab677a03c50f375da1bec4871880240de2fab790a38dac85674d0f65bf1","437","Germans","3","1","146,76","87,157","3002000437","0","candidate","candidate_win","26825","5","0","a60efffa5f321f828ce1a6b7178b4a7c31483c31","e87fc92b01a072959125780a8e961d0e22854ad4b5759a963f861233a26a61ef","5a838bd9cb3edf06df288914ad5cea60b61983f29d183a1efdeb5a3c90e3295e","42985eb89a9a7857792b80e1c529800939a95b9b657140264772616ff9cdc6a3","/nfs/roberts/project/pi_jss233/zc362/chrono_divide/research-evidence/multimap-v2/screen-amendment-3/cells/task-062/cell.json"
"63","24603639","hfo-original","cd_chrono_mp32s8.map","907e5ab677a03c50f375da1bec4871880240de2fab790a38dac85674d0f65bf1","447","Germans","3","1","120,83","146,76","3002000447","0","candidate","candidate_win","7059","7","0","a60efffa5f321f828ce1a6b7178b4a7c31483c31","e87fc92b01a072959125780a8e961d0e22854ad4b5759a963f861233a26a61ef","5a838bd9cb3edf06df288914ad5cea60b61983f29d183a1efdeb5a3c90e3295e","9a0afcfe777f382e734b077d8ffc118c0f487833ae055156c9dfdc3d349d506e","/nfs/roberts/project/pi_jss233/zc362/chrono_divide/research-evidence/multimap-v2/screen-amendment-3/cells/task-063/cell.json"
"64","24603865","hfo-original","cd_chrono_mp32s8.map","907e5ab677a03c50f375da1bec4871880240de2fab790a38dac85674d0f65bf1","450","British","4","0","39,82","87,157","3002000450","0","opponent","baseline_win","8938","0","5","a60efffa5f321f828ce1a6b7178b4a7c31483c31","e87fc92b01a072959125780a8e961d0e22854ad4b5759a963f861233a26a61ef","5a838bd9cb3edf06df288914ad5cea60b61983f29d183a1efdeb5a3c90e3295e","70c66a4d1b0f6e4f5b3aabe1cd24eca826e9b326301c08a9f5cd9ff971d29dfd","/nfs/roberts/project/pi_jss233/zc362/chrono_divide/research-evidence/multimap-v2/screen-amendment-3/cells/task-064/cell.json"
"65","24603868","hfo-original","cd_chrono_mp32s8.map","907e5ab677a03c50f375da1bec4871880240de2fab790a38dac85674d0f65bf1","460","British","4","0","88,34","146,76","3002000460","0","candidate","candidate_win","16882","11","0","a60efffa5f321f828ce1a6b7178b4a7c31483c31","e87fc92b01a072959125780a8e961d0e22854ad4b5759a963f861233a26a61ef","5a838bd9cb3edf06df288914ad5cea60b61983f29d183a1efdeb5a3c90e3295e","d297ce49450393e607e42a146e38e9a68826b4e76118613f660b3b40bad57a4f","/nfs/roberts/project/pi_jss233/zc362/chrono_divide/research-evidence/multimap-v2/screen-amendment-3/cells/task-065/cell.json"
"66","24603869","hfo-original","cd_chrono_mp32s8.map","907e5ab677a03c50f375da1bec4871880240de2fab790a38dac85674d0f65bf1","463","British","4","0","151,119","88,34","3002000463","0","candidate","candidate_win","21405","6","0","a60efffa5f321f828ce1a6b7178b4a7c31483c31","e87fc92b01a072959125780a8e961d0e22854ad4b5759a963f861233a26a61ef","5a838bd9cb3edf06df288914ad5cea60b61983f29d183a1efdeb5a3c90e3295e","6bf9fa5a59792df1b1856a44e390413f0e20d8caf414b7b3ed893592ef845954","/nfs/roberts/project/pi_jss233/zc362/chrono_divide/research-evidence/multimap-v2/screen-amendment-3/cells/task-066/cell.json"
"67","24603871","hfo-original","cd_chrono_mp32s8.map","907e5ab677a03c50f375da1bec4871880240de2fab790a38dac85674d0f65bf1","472","British","4","0","87,157","50,121","3002000472","0","candidate","candidate_win","7852","7","0","a60efffa5f321f828ce1a6b7178b4a7c31483c31","e87fc92b01a072959125780a8e961d0e22854ad4b5759a963f861233a26a61ef","5a838bd9cb3edf06df288914ad5cea60b61983f29d183a1efdeb5a3c90e3295e","96e3f58fa26758df54d1ba3ed0b1ad2a4f72749f88a7ddfac9e357d6587ed612","/nfs/roberts/project/pi_jss233/zc362/chrono_divide/research-evidence/multimap-v2/screen-amendment-3/cells/task-067/cell.json"
"68","24603872","hfo-original","cd_chrono_mp32s8.map","907e5ab677a03c50f375da1bec4871880240de2fab790a38dac85674d0f65bf1","478","British","4","0","50,121","151,119","3002000478","0","opponent","baseline_win","8539","0","5","a60efffa5f321f828ce1a6b7178b4a7c31483c31","e87fc92b01a072959125780a8e961d0e22854ad4b5759a963f861233a26a61ef","5a838bd9cb3edf06df288914ad5cea60b61983f29d183a1efdeb5a3c90e3295e","d202d1c670db531a64ab5cdcef0c902fdae69b6b842332ebe63be7b2e6457fae","/nfs/roberts/project/pi_jss233/zc362/chrono_divide/research-evidence/multimap-v2/screen-amendment-3/cells/task-068/cell.json"
"69","24603873","hfo-original","cd_chrono_mp32s8.map","907e5ab677a03c50f375da1bec4871880240de2fab790a38dac85674d0f65bf1","489","British","4","0","119,152","120,83","3002000489","0","candidate","candidate_win","12616","8","0","a60efffa5f321f828ce1a6b7178b4a7c31483c31","e87fc92b01a072959125780a8e961d0e22854ad4b5759a963f861233a26a61ef","5a838bd9cb3edf06df288914ad5cea60b61983f29d183a1efdeb5a3c90e3295e","d5214970605d7c3f8857723b05d363f3379c2b8645f31495c5106ca52a65ff8c","/nfs/roberts/project/pi_jss233/zc362/chrono_divide/research-evidence/multimap-v2/screen-amendment-3/cells/task-069/cell.json"
"70","24603875","hfo-original","cd_chrono_mp32s8.map","907e5ab677a03c50f375da1bec4871880240de2fab790a38dac85674d0f65bf1","495","British","4","0","146,76","119,152","3002000495","0","opponent","baseline_win","17693","0","7","a60efffa5f321f828ce1a6b7178b4a7c31483c31","e87fc92b01a072959125780a8e961d0e22854ad4b5759a963f861233a26a61ef","5a838bd9cb3edf06df288914ad5cea60b61983f29d183a1efdeb5a3c90e3295e","c05a4dd6a5ad29b6d3f52b20acc0dd7d687639fb2c58413132215b0b4b901569","/nfs/roberts/project/pi_jss233/zc362/chrono_divide/research-evidence/multimap-v2/screen-amendment-3/cells/task-070/cell.json"
"71","24603876","hfo-original","cd_chrono_mp32s8.map","907e5ab677a03c50f375da1bec4871880240de2fab790a38dac85674d0f65bf1","497","British","4","0","120,83","39,82","3002000497","0","candidate","candidate_win","24363","14","0","a60efffa5f321f828ce1a6b7178b4a7c31483c31","e87fc92b01a072959125780a8e961d0e22854ad4b5759a963f861233a26a61ef","5a838bd9cb3edf06df288914ad5cea60b61983f29d183a1efdeb5a3c90e3295e","eb3897f61749197b017e53cc6e028706b1cc6a87a42ffeb24d8491d12aaf87da","/nfs/roberts/project/pi_jss233/zc362/chrono_divide/research-evidence/multimap-v2/screen-amendment-3/cells/task-071/cell.json"
"72","24603877","hfo-original","cd_chrono_mp32s8.map","907e5ab677a03c50f375da1bec4871880240de2fab790a38dac85674d0f65bf1","506","British","4","1","39,82","87,157","3002000506","0","opponent","baseline_win","9088","0","5","a60efffa5f321f828ce1a6b7178b4a7c31483c31","e87fc92b01a072959125780a8e961d0e22854ad4b5759a963f861233a26a61ef","5a838bd9cb3edf06df288914ad5cea60b61983f29d183a1efdeb5a3c90e3295e","8043716a8a968defacebcf7bf107a2795ff66f458b1f264fe80351c61e0d7f81","/nfs/roberts/project/pi_jss233/zc362/chrono_divide/research-evidence/multimap-v2/screen-amendment-3/cells/task-072/cell.json"
"73","24603878","hfo-original","cd_chrono_mp32s8.map","907e5ab677a03c50f375da1bec4871880240de2fab790a38dac85674d0f65bf1","516","British","4","1","88,34","146,76","3002000516","0","candidate","candidate_win","16402","9","0","a60efffa5f321f828ce1a6b7178b4a7c31483c31","e87fc92b01a072959125780a8e961d0e22854ad4b5759a963f861233a26a61ef","5a838bd9cb3edf06df288914ad5cea60b61983f29d183a1efdeb5a3c90e3295e","ba182c79687c7eccd9de19fb423908eb6e550663d38d07c9d553fd1893f6ac7e","/nfs/roberts/project/pi_jss233/zc362/chrono_divide/research-evidence/multimap-v2/screen-amendment-3/cells/task-073/cell.json"
"74","24603879","hfo-original","cd_chrono_mp32s8.map","907e5ab677a03c50f375da1bec4871880240de2fab790a38dac85674d0f65bf1","519","British","4","1","151,119","88,34","3002000519","0","candidate","candidate_win","20615","6","0","a60efffa5f321f828ce1a6b7178b4a7c31483c31","e87fc92b01a072959125780a8e961d0e22854ad4b5759a963f861233a26a61ef","5a838bd9cb3edf06df288914ad5cea60b61983f29d183a1efdeb5a3c90e3295e","87d4d9a196a629438305f6e99e38630efcf078ab4a59dc270359586a93f4ba60","/nfs/roberts/project/pi_jss233/zc362/chrono_divide/research-evidence/multimap-v2/screen-amendment-3/cells/task-074/cell.json"
"75","24603880","hfo-original","cd_chrono_mp32s8.map","907e5ab677a03c50f375da1bec4871880240de2fab790a38dac85674d0f65bf1","528","British","4","1","87,157","50,121","3002000528","0","opponent","baseline_win","13813","0","7","a60efffa5f321f828ce1a6b7178b4a7c31483c31","e87fc92b01a072959125780a8e961d0e22854ad4b5759a963f861233a26a61ef","5a838bd9cb3edf06df288914ad5cea60b61983f29d183a1efdeb5a3c90e3295e","001755076292b8c493ac715744b84965de642ad275e1098ac5e8f223f1519f1a","/nfs/roberts/project/pi_jss233/zc362/chrono_divide/research-evidence/multimap-v2/screen-amendment-3/cells/task-075/cell.json"
