"contrast","endpoint","group","id","transition","count"
"unbounded_minus_v2","v5","maps","hfo-lvl","D->D","3"
"unbounded_minus_v2","v5","maps","hfo-lvl","D->L","2"
"unbounded_minus_v2","v5","maps","hfo-lvl","L->W","0"
"unbounded_minus_v2","v5","maps","hfo-lvl","L->D","0"
"unbounded_minus_v2","v5","maps","hfo-lvl","L->L","5"
"unbounded_minus_v2","v5","maps","hfo-original","W->W","4"
"unbounded_minus_v2","v5","maps","hfo-original","W->D","0"
"unbounded_minus_v2","v5","maps","hfo-original","W->L","0"
"unbounded_minus_v2","v5","maps","hfo-original","D->W","3"
"unbounded_minus_v2","v5","maps","hfo-original","D->D","3"
"unbounded_minus_v2","v5","maps","hfo-original","D->L","0"
"unbounded_minus_v2","v5","maps","hfo-original","L->W","0"
"unbounded_minus_v2","v5","maps","hfo-original","L->D","1"
"unbounded_minus_v2","v5","maps","hfo-original","L->L","5"
"unbounded_minus_v2","v5","maps","hfo-rvr","W->W","1"
"unbounded_minus_v2","v5","maps","hfo-rvr","W->D","0"
"unbounded_minus_v2","v5","maps","hfo-rvr","W->L","0"
"unbounded_minus_v2","v5","maps","hfo-rvr","D->W","1"
"unbounded_minus_v2","v5","maps","hfo-rvr","D->D","10"
"unbounded_minus_v2","v5","maps","hfo-rvr","D->L","1"
"unbounded_minus_v2","v5","maps","hfo-rvr","L->W","0"
"unbounded_minus_v2","v5","maps","hfo-rvr","L->D","0"
"unbounded_minus_v2","v5","maps","hfo-rvr","L->L","3"
"unbounded_minus_v2","v5","maps","hfo-tvt","W->W","3"
"unbounded_minus_v2","v5","maps","hfo-tvt","W->D","2"
"unbounded_minus_v2","v5","maps","hfo-tvt","W->L","0"
"unbounded_minus_v2","v5","maps","hfo-tvt","D->W","4"
"unbounded_minus_v2","v5","maps","hfo-tvt","D->D","5"
"unbounded_minus_v2","v5","maps","hfo-tvt","D->L","0"
"unbounded_minus_v2","v5","maps","hfo-tvt","L->W","2"
"unbounded_minus_v2","v5","maps","hfo-tvt","L->D","0"
"unbounded_minus_v2","v5","maps","hfo-tvt","L->L","0"
"unbounded_minus_v2","v5","maps","pacific-heights","W->W","4"
"unbounded_minus_v2","v5","maps","pacific-heights","W->D","0"
"unbounded_minus_v2","v5","maps","pacific-heights","W->L","0"
"unbounded_minus_v2","v5","maps","pacific-heights","D->W","1"
"unbounded_minus_v2","v5","maps","pacific-heights","D->D","1"
"unbounded_minus_v2","v5","maps","pacific-heights","D->L","0"
"unbounded_minus_v2","v5","maps","pacific-heights","L->W","1"
"unbounded_minus_v2","v5","maps","pacific-heights","L->D","1"
"unbounded_minus_v2","v5","maps","pacific-heights","L->L","0"
"unbounded_minus_v2","v5","maps","peak","W->W","3"
"unbounded_minus_v2","v5","maps","peak","W->D","1"
"unbounded_minus_v2","v5","maps","peak","W->L","1"
"unbounded_minus_v2","v5","maps","peak","D->W","0"
"unbounded_minus_v2","v5","maps","peak","D->D","3"
"unbounded_minus_v2","v5","maps","peak","D->L","0"
"unbounded_minus_v2","v5","maps","peak","L->W","0"
"unbounded_minus_v2","v5","maps","peak","L->D","0"
"unbounded_minus_v2","v5","maps","peak","L->L","0"
"unbounded_minus_v2","v5","maps","south-pacific","W->W","0"
"unbounded_minus_v2","v5","maps","south-pacific","W->D","0"
"unbounded_minus_v2","v5","maps","south-pacific","W->L","0"
"unbounded_minus_v2","v5","maps","south-pacific","D->W","0"
"unbounded_minus_v2","v5","maps","south-pacific","D->D","6"
"unbounded_minus_v2","v5","maps","south-pacific","D->L","0"
"unbounded_minus_v2","v5","maps","south-pacific","L->W","0"
"unbounded_minus_v2","v5","maps","south-pacific","L->D","0"
"unbounded_minus_v2","v5","maps","south-pacific","L->L","2"
"unbounded_minus_v2","v5","maps","south-pacific-2","W->W","0"
"unbounded_minus_v2","v5","maps","south-pacific-2","W->D","0"
"unbounded_minus_v2","v5","maps","south-pacific-2","W->L","0"
"unbounded_minus_v2","v5","maps","south-pacific-2","D->W","0"
"unbounded_minus_v2","v5","maps","south-pacific-2","D->D","6"
"unbounded_minus_v2","v5","maps","south-pacific-2","D->L","1"
"unbounded_minus_v2","v5","maps","south-pacific-2","L->W","0"
"unbounded_minus_v2","v5","maps","south-pacific-2","L->D","0"
"unbounded_minus_v2","v5","maps","south-pacific-2","L->L","1"
"unbounded_minus_v2","v5","maps","tour-of-egypt","W->W","1"
"unbounded_minus_v2","v5","maps","tour-of-egypt","W->D","1"
"unbounded_minus_v2","v5","maps","tour-of-egypt","W->L","0"
"unbounded_minus_v2","v5","maps","tour-of-egypt","D->W","0"
"unbounded_minus_v2","v5","maps","tour-of-egypt","D->D","0"
"unbounded_minus_v2","v5","maps","tour-of-egypt","D->L","0"
"unbounded_minus_v2","v5","maps","tour-of-egypt","L->W","0"
"unbounded_minus_v2","v5","maps","tour-of-egypt","L->D","0"
"unbounded_minus_v2","v5","maps","tour-of-egypt","L->L","6"
"unbounded_minus_v2","v5","countries","Africans","W->W","14"
"unbounded_minus_v2","v5","countries","Africans","W->D","6"
"unbounded_minus_v2","v5","countries","Africans","W->L","1"
"unbounded_minus_v2","v5","countries","Africans","D->W","14"
"unbounded_minus_v2","v5","countries","Africans","D->D","43"
"unbounded_minus_v2","v5","countries","Africans","D->L","4"
"unbounded_minus_v2","v5","countries","Africans","L->W","1"
"unbounded_minus_v2","v5","countries","Africans","L->D","7"
"unbounded_minus_v2","v5","countries","Africans","L->L","10"
"unbounded_minus_v2","v5","countries","Americans","W->W","25"
"unbounded_minus_v2","v5","countries","Americans","W->D","2"
"unbounded_minus_v2","v5","countries","Americans","W->L","1"
"unbounded_minus_v2","v5","countries","Americans","D->W","7"
"unbounded_minus_v2","v5","countries","Americans","D->D","17"
"unbounded_minus_v2","v5","countries","Americans","D->L","7"
"unbounded_minus_v2","v5","countries","Americans","L->W","6"
"unbounded_minus_v2","v5","countries","Americans","L->D","2"
"unbounded_minus_v2","v5","countries","Americans","L->L","33"
"unbounded_minus_v2","v5","factions","Allied","W->W","25"
"unbounded_minus_v2","v5","factions","Allied","W->D","2"
"unbounded_minus_v2","v5","factions","Allied","W->L","1"
"unbounded_minus_v2","v5","factions","Allied","D->W","7"
"unbounded_minus_v2","v5","factions","Allied","D->D","17"
"unbounded_minus_v2","v5","factions","Allied","D->L","7"
"unbounded_minus_v2","v5","factions","Allied","L->W","6"
"unbounded_minus_v2","v5","factions","Allied","L->D","2"
"unbounded_minus_v2","v5","factions","Allied","L->L","33"
"unbounded_minus_v2","v5","factions","Soviet","W->W","14"
"unbounded_minus_v2","v5","factions","Soviet","W->D","6"
"unbounded_minus_v2","v5","factions","Soviet","W->L","1"
"unbounded_minus_v2","v5","factions","Soviet","D->W","14"
"unbounded_minus_v2","v5","factions","Soviet","D->D","43"
"unbounded_minus_v2","v5","factions","Soviet","D->L","4"
"unbounded_minus_v2","v5","factions","Soviet","L->W","1"
"unbounded_minus_v2","v5","factions","Soviet","L->D","7"
"unbounded_minus_v2","v5","factions","Soviet","L->L","10"
"unbounded_minus_v2","v5","slots","0","W->W","17"
"unbounded_minus_v2","v5","slots","0","W->D","4"
"unbounded_minus_v2","v5","slots","0","W->L","0"
"unbounded_minus_v2","v5","slots","0","D->W","10"
"unbounded_minus_v2","v5","slots","0","D->D","29"
"unbounded_minus_v2","v5","slots","0","D->L","5"
"unbounded_minus_v2","v5","slots","0","L->W","5"
"unbounded_minus_v2","v5","slots","0","L->D","5"
"unbounded_minus_v2","v5","slots","0","L->L","25"
"unbounded_minus_v2","v5","slots","1","W->W","22"
"unbounded_minus_v2","v5","slots","1","W->D","4"
"unbounded_minus_v2","v5","slots","1","W->L","2"
"unbounded_minus_v2","v5","slots","1","D->W","11"
"unbounded_minus_v2","v5","slots","1","D->D","31"
"unbounded_minus_v2","v5","slots","1","D->L","6"
"unbounded_minus_v2","v5","slots","1","L->W","2"
"unbounded_minus_v2","v5","slots","1","L->D","4"
"unbounded_minus_v2","v5","slots","1","L->L","18"
"unbounded_minus_v2","v5","directions","0","W->W","17"
"unbounded_minus_v2","v5","directions","0","W->D","2"
"unbounded_minus_v2","v5","directions","0","W->L","1"
"unbounded_minus_v2","v5","directions","0","D->W","6"
"unbounded_minus_v2","v5","directions","0","D->D","29"
"unbounded_minus_v2","v5","directions","0","D->L","7"
"unbounded_minus_v2","v5","directions","0","L->W","4"
"unbounded_minus_v2","v5","directions","0","L->D","6"
"unbounded_minus_v2","v5","directions","0","L->L","28"
"unbounded_minus_v2","v5","directions","1","W->W","22"
"unbounded_minus_v2","v5","directions","1","W->D","6"
"unbounded_minus_v2","v5","directions","1","W->L","1"
"unbounded_minus_v2","v5","directions","1","D->W","15"
"unbounded_minus_v2","v5","directions","1","D->D","31"
"unbounded_minus_v2","v5","directions","1","D->L","4"
"unbounded_minus_v2","v5","directions","1","L->W","3"
"unbounded_minus_v2","v5","directions","1","L->D","3"
"unbounded_minus_v2","v5","directions","1","L->L","15"
"unbounded_minus_v2","v5","countryDirection","Africans/0","W->W","9"
"unbounded_minus_v2","v5","countryDirection","Africans/0","W->D","2"
"unbounded_minus_v2","v5","countryDirection","Africans/0","W->L","0"
"unbounded_minus_v2","v5","countryDirection","Africans/0","D->W","5"
"unbounded_minus_v2","v5","countryDirection","Africans/0","D->D","21"
"unbounded_minus_v2","v5","countryDirection","Africans/0","D->L","3"
"unbounded_minus_v2","v5","countryDirection","Africans/0","L->W","1"
"unbounded_minus_v2","v5","countryDirection","Africans/0","L->D","4"
"unbounded_minus_v2","v5","countryDirection","Africans/0","L->L","5"
"unbounded_minus_v2","v5","countryDirection","Africans/1","W->W","5"
"unbounded_minus_v2","v5","countryDirection","Africans/1","W->D","4"
"unbounded_minus_v2","v5","countryDirection","Africans/1","W->L","1"
"unbounded_minus_v2","v5","countryDirection","Africans/1","D->W","9"
"unbounded_minus_v2","v5","countryDirection","Africans/1","D->D","22"
"unbounded_minus_v2","v5","countryDirection","Africans/1","D->L","1"
"unbounded_minus_v2","v5","countryDirection","Africans/1","L->W","0"
"unbounded_minus_v2","v5","countryDirection","Africans/1","L->D","3"
"unbounded_minus_v2","v5","countryDirection","Africans/1","L->L","5"
"unbounded_minus_v2","v5","countryDirection","Americans/0","W->W","8"
"unbounded_minus_v2","v5","countryDirection","Americans/0","W->D","0"
"unbounded_minus_v2","v5","countryDirection","Americans/0","W->L","1"
"unbounded_minus_v2","v5","countryDirection","Americans/0","D->W","1"
"unbounded_minus_v2","v5","countryDirection","Americans/0","D->D","8"
"unbounded_minus_v2","v5","countryDirection","Americans/0","D->L","4"
"unbounded_minus_v2","v5","countryDirection","Americans/0","L->W","3"
"unbounded_minus_v2","v5","countryDirection","Americans/0","L->D","2"
"unbounded_minus_v2","v5","countryDirection","Americans/0","L->L","23"
"unbounded_minus_v2","v5","countryDirection","Americans/1","W->W","17"
"unbounded_minus_v2","v5","countryDirection","Americans/1","W->D","2"
"unbounded_minus_v2","v5","countryDirection","Americans/1","W->L","0"
"unbounded_minus_v2","v5","countryDirection","Americans/1","D->W","6"
"unbounded_minus_v2","v5","countryDirection","Americans/1","D->D","9"
"unbounded_minus_v2","v5","countryDirection","Americans/1","D->L","3"
"unbounded_minus_v2","v5","countryDirection","Americans/1","L->W","3"
"unbounded_minus_v2","v5","countryDirection","Americans/1","L->D","0"
"unbounded_minus_v2","v5","countryDirection","Americans/1","L->L","10"
"unbounded_minus_v2","v5","opponentCountry","pinned_supalosa/Africans","W->W","12"
"unbounded_minus_v2","v5","opponentCountry","pinned_supalosa/Africans","W->D","4"
"unbounded_minus_v2","v5","opponentCountry","pinned_supalosa/Africans","W->L","1"
"unbounded_minus_v2","v5","opponentCountry","pinned_supalosa/Africans","D->W","7"
"unbounded_minus_v2","v5","opponentCountry","pinned_supalosa/Africans","D->D","18"
"unbounded_minus_v2","v5","opponentCountry","pinned_supalosa/Africans","D->L","3"
"unbounded_minus_v2","v5","opponentCountry","pinned_supalosa/Africans","L->W","1"
"unbounded_minus_v2","v5","opponentCountry","pinned_supalosa/Africans","L->D","4"
"unbounded_minus_v2","v5","opponentCountry","pinned_supalosa/Africans","L->L","10"
"unbounded_minus_v2","v5","opponentCountry","pinned_supalosa/Americans","W->W","15"
"unbounded_minus_v2","v5","opponentCountry","pinned_supalosa/Americans","W->D","2"
"unbounded_minus_v2","v5","opponentCountry","pinned_supalosa/Americans","W->L","0"
"unbounded_minus_v2","v5","opponentCountry","pinned_supalosa/Americans","D->W","4"
"unbounded_minus_v2","v5","opponentCountry","pinned_supalosa/Americans","D->D","15"
"unbounded_minus_v2","v5","opponentCountry","pinned_supalosa/Americans","D->L","3"
"unbounded_minus_v2","v5","opponentCountry","pinned_supalosa/Americans","L->W","1"
"unbounded_minus_v2","v5","opponentCountry","pinned_supalosa/Americans","L->D","2"
"unbounded_minus_v2","v5","opponentCountry","pinned_supalosa/Americans","L->L","18"
"unbounded_minus_v2","v5","opponentCountry","ra2web_advanced/Africans","W->W","2"
"unbounded_minus_v2","v5","opponentCountry","ra2web_advanced/Africans","W->D","2"
"unbounded_minus_v2","v5","opponentCountry","ra2web_advanced/Africans","W->L","0"
"unbounded_minus_v2","v5","opponentCountry","ra2web_advanced/Africans","D->W","7"
"unbounded_minus_v2","v5","opponentCountry","ra2web_advanced/Africans","D->D","25"
"unbounded_minus_v2","v5","opponentCountry","ra2web_advanced/Africans","D->L","1"
"unbounded_minus_v2","v5","opponentCountry","ra2web_advanced/Africans","L->W","0"
"unbounded_minus_v2","v5","opponentCountry","ra2web_advanced/Africans","L->D","3"
"unbounded_minus_v2","v5","opponentCountry","ra2web_advanced/Africans","L->L","0"
"unbounded_minus_v2","v5","opponentCountry","ra2web_advanced/Americans","W->W","10"
"unbounded_minus_v2","v5","opponentCountry","ra2web_advanced/Americans","W->D","0"
"unbounded_minus_v2","v5","opponentCountry","ra2web_advanced/Americans","W->L","1"
"unbounded_minus_v2","v5","opponentCountry","ra2web_advanced/Americans","D->W","3"
"unbounded_minus_v2","v5","opponentCountry","ra2web_advanced/Americans","D->D","2"
"unbounded_minus_v2","v5","opponentCountry","ra2web_advanced/Americans","D->L","4"
"unbounded_minus_v2","v5","opponentCountry","ra2web_advanced/Americans","L->W","5"
"unbounded_minus_v2","v5","opponentCountry","ra2web_advanced/Americans","L->D","0"
"unbounded_minus_v2","v5","opponentCountry","ra2web_advanced/Americans","L->L","15"
"unbounded_minus_v2","v5","opponentFaction","pinned_supalosa/Allied","W->W","15"
"unbounded_minus_v2","v5","opponentFaction","pinned_supalosa/Allied","W->D","2"
"unbounded_minus_v2","v5","opponentFaction","pinned_supalosa/Allied","W->L","0"
"unbounded_minus_v2","v5","opponentFaction","pinned_supalosa/Allied","D->W","4"
"unbounded_minus_v2","v5","opponentFaction","pinned_supalosa/Allied","D->D","15"
"unbounded_minus_v2","v5","opponentFaction","pinned_supalosa/Allied","D->L","3"
"unbounded_minus_v2","v5","opponentFaction","pinned_supalosa/Allied","L->W","1"
"unbounded_minus_v2","v5","opponentFaction","pinned_supalosa/Allied","L->D","2"
"unbounded_minus_v2","v5","opponentFaction","pinned_supalosa/Allied","L->L","18"
"unbounded_minus_v2","v5","opponentFaction","pinned_supalosa/Soviet","W->W","12"
"unbounded_minus_v2","v5","opponentFaction","pinned_supalosa/Soviet","W->D","4"
"unbounded_minus_v2","v5","opponentFaction","pinned_supalosa/Soviet","W->L","1"
"unbounded_minus_v2","v5","opponentFaction","pinned_supalosa/Soviet","D->W","7"
"unbounded_minus_v2","v5","opponentFaction","pinned_supalosa/Soviet","D->D","18"
"unbounded_minus_v2","v5","opponentFaction","pinned_supalosa/Soviet","D->L","3"
"unbounded_minus_v2","v5","opponentFaction","pinned_supalosa/Soviet","L->W","1"
"unbounded_minus_v2","v5","opponentFaction","pinned_supalosa/Soviet","L->D","4"
"unbounded_minus_v2","v5","opponentFaction","pinned_supalosa/Soviet","L->L","10"
"unbounded_minus_v2","v5","opponentFaction","ra2web_advanced/Allied","W->W","10"
"unbounded_minus_v2","v5","opponentFaction","ra2web_advanced/Allied","W->D","0"
"unbounded_minus_v2","v5","opponentFaction","ra2web_advanced/Allied","W->L","1"
"unbounded_minus_v2","v5","opponentFaction","ra2web_advanced/Allied","D->W","3"
"unbounded_minus_v2","v5","opponentFaction","ra2web_advanced/Allied","D->D","2"
"unbounded_minus_v2","v5","opponentFaction","ra2web_advanced/Allied","D->L","4"
"unbounded_minus_v2","v5","opponentFaction","ra2web_advanced/Allied","L->W","5"
"unbounded_minus_v2","v5","opponentFaction","ra2web_advanced/Allied","L->D","0"
"unbounded_minus_v2","v5","opponentFaction","ra2web_advanced/Allied","L->L","15"
"unbounded_minus_v2","v5","opponentFaction","ra2web_advanced/Soviet","W->W","2"
"unbounded_minus_v2","v5","opponentFaction","ra2web_advanced/Soviet","W->D","2"
"unbounded_minus_v2","v5","opponentFaction","ra2web_advanced/Soviet","W->L","0"
"unbounded_minus_v2","v5","opponentFaction","ra2web_advanced/Soviet","D->W","7"
"unbounded_minus_v2","v5","opponentFaction","ra2web_advanced/Soviet","D->D","25"
"unbounded_minus_v2","v5","opponentFaction","ra2web_advanced/Soviet","D->L","1"
"unbounded_minus_v2","v5","opponentFaction","ra2web_advanced/Soviet","L->W","0"
"unbounded_minus_v2","v5","opponentFaction","ra2web_advanced/Soviet","L->D","3"
"unbounded_minus_v2","v5","opponentFaction","ra2web_advanced/Soviet","L->L","0"
"unbounded_minus_v2","v5","opponentSlot","pinned_supalosa/0","W->W","10"
"unbounded_minus_v2","v5","opponentSlot","pinned_supalosa/0","W->D","3"
"unbounded_minus_v2","v5","opponentSlot","pinned_supalosa/0","W->L","0"
"unbounded_minus_v2","v5","opponentSlot","pinned_supalosa/0","D->W","5"
"unbounded_minus_v2","v5","opponentSlot","pinned_supalosa/0","D->D","15"
"unbounded_minus_v2","v5","opponentSlot","pinned_supalosa/0","D->L","3"
"unbounded_minus_v2","v5","opponentSlot","pinned_supalosa/0","L->W","2"
"unbounded_minus_v2","v5","opponentSlot","pinned_supalosa/0","L->D","4"
"unbounded_minus_v2","v5","opponentSlot","pinned_supalosa/0","L->L","18"
"unbounded_minus_v2","v5","opponentSlot","pinned_supalosa/1","W->W","17"
"unbounded_minus_v2","v5","opponentSlot","pinned_supalosa/1","W->D","3"
"unbounded_minus_v2","v5","opponentSlot","pinned_supalosa/1","W->L","1"
"unbounded_minus_v2","v5","opponentSlot","pinned_supalosa/1","D->W","6"
"unbounded_minus_v2","v5","opponentSlot","pinned_supalosa/1","D->D","18"
"unbounded_minus_v2","v5","opponentSlot","pinned_supalosa/1","D->L","3"
"unbounded_minus_v2","v5","opponentSlot","pinned_supalosa/1","L->W","0"
"unbounded_minus_v2","v5","opponentSlot","pinned_supalosa/1","L->D","2"
"unbounded_minus_v2","v5","opponentSlot","pinned_supalosa/1","L->L","10"
"unbounded_minus_v2","v5","opponentSlot","ra2web_advanced/0","W->W","7"
"unbounded_minus_v2","v5","opponentSlot","ra2web_advanced/0","W->D","1"
"unbounded_minus_v2","v5","opponentSlot","ra2web_advanced/0","W->L","0"
"unbounded_minus_v2","v5","opponentSlot","ra2web_advanced/0","D->W","5"
"unbounded_minus_v2","v5","opponentSlot","ra2web_advanced/0","D->D","14"
"unbounded_minus_v2","v5","opponentSlot","ra2web_advanced/0","D->L","2"
"unbounded_minus_v2","v5","opponentSlot","ra2web_advanced/0","L->W","3"
"unbounded_minus_v2","v5","opponentSlot","ra2web_advanced/0","L->D","1"
"unbounded_minus_v2","v5","opponentSlot","ra2web_advanced/0","L->L","7"
"unbounded_minus_v2","v5","opponentSlot","ra2web_advanced/1","W->W","5"
"unbounded_minus_v2","v5","opponentSlot","ra2web_advanced/1","W->D","1"
"unbounded_minus_v2","v5","opponentSlot","ra2web_advanced/1","W->L","1"
"unbounded_minus_v2","v5","opponentSlot","ra2web_advanced/1","D->W","5"
