"contrast","endpoint","group","id","cases","reference","treatment","referenceW","referenceD","referenceL","treatmentW","treatmentD","treatmentL","referenceScore","treatmentScore","referenceWinRate","treatmentWinRate","referenceWilsonLower90","treatmentWilsonLower90","pairedScore","pairedLiteralWin","referenceStatuses","treatmentStatuses","referenceTimes","treatmentTimes"
"v2_minus_disabled","v5","strata","ra2web_advanced__hfo-corners","8","disabled","separated_lanes_v2","0","6","2","1","5","2","0.375","0.4375","0","0.125","0","0.038176543007959585","0.0625","0.125","{""baseline_win"":2,""tick_cap_draw"":6}","{""baseline_win"":2,""candidate_win"":1,""tick_cap_draw"":5}","{""all"":{""n"":8,""min"":12085,""median"":24000,""p90"":24000,""max"":24000,""mean"":21166.5},""W"":null,""D"":{""n"":6,""min"":24000,""median"":24000,""p90"":24000,""max"":24000,""mean"":24000},""L"":{""n"":2,""min"":12085,""median"":13247,""p90"":13247,""max"":13247,""mean"":12666}}","{""all"":{""n"":8,""min"":15843,""median"":24000,""p90"":24000,""max"":24000,""mean"":21866.125},""W"":{""n"":1,""min"":15843,""median"":15843,""p90"":15843,""max"":15843,""mean"":15843},""D"":{""n"":5,""min"":24000,""median"":24000,""p90"":24000,""max"":24000,""mean"":24000},""L"":{""n"":2,""min"":19356,""median"":19730,""p90"":19730,""max"":19730,""mean"":19543}}"
"v2_minus_disabled","v5","strata","ra2web_advanced__hfo-corners-b","8","disabled","separated_lanes_v2","2","6","0","2","6","0","0.625","0.625","0.25","0.25","0.10887074683495994","0.10887074683495994","0","0","{""candidate_win"":2,""tick_cap_draw"":6}","{""candidate_win"":2,""tick_cap_draw"":6}","{""all"":{""n"":8,""min"":9928,""median"":24000,""p90"":24000,""max"":24000,""mean"":21345.25},""W"":{""n"":2,""min"":9928,""median"":16834,""p90"":16834,""max"":16834,""mean"":13381},""D"":{""n"":6,""min"":24000,""median"":24000,""p90"":24000,""max"":24000,""mean"":24000},""L"":null}","{""all"":{""n"":8,""min"":7474,""median"":24000,""p90"":24000,""max"":24000,""mean"":19910.5},""W"":{""n"":2,""min"":7474,""median"":7810,""p90"":7810,""max"":7810,""mean"":7642},""D"":{""n"":6,""min"":24000,""median"":24000,""p90"":24000,""max"":24000,""mean"":24000},""L"":null}"
"v2_minus_disabled","v5","strata","ra2web_advanced__hfo-corners-b-golden","8","disabled","separated_lanes_v2","2","4","2","1","3","4","0.5","0.3125","0.25","0.125","0.10887074683495994","0.038176543007959585","-0.1875","-0.125","{""baseline_win"":2,""candidate_win"":2,""tick_cap_draw"":4}","{""baseline_win"":4,""candidate_win"":1,""tick_cap_draw"":3}","{""all"":{""n"":8,""min"":9904,""median"":24000,""p90"":24000,""max"":24000,""mean"":20517.125},""W"":{""n"":2,""min"":9904,""median"":16204,""p90"":16204,""max"":16204,""mean"":13054},""D"":{""n"":4,""min"":24000,""median"":24000,""p90"":24000,""max"":24000,""mean"":24000},""L"":{""n"":2,""min"":20032,""median"":21997,""p90"":21997,""max"":21997,""mean"":21014.5}}","{""all"":{""n"":8,""min"":10344,""median"":23512,""p90"":24000,""max"":24000,""mean"":21097.5},""W"":{""n"":1,""min"":10344,""median"":10344,""p90"":10344,""max"":10344,""mean"":10344},""D"":{""n"":3,""min"":24000,""median"":24000,""p90"":24000,""max"":24000,""mean"":24000},""L"":{""n"":4,""min"":19409,""median"":23350,""p90"":23512,""max"":23512,""mean"":21609}}"
"v2_minus_disabled","v5","strata","ra2web_advanced__hfo-golden","8","disabled","separated_lanes_v2","3","4","1","2","3","3","0.625","0.4375","0.375","0.25","0.19535795103474965","0.10887074683495994","-0.1875","-0.125","{""baseline_win"":1,""candidate_win"":3,""tick_cap_draw"":4}","{""baseline_win"":3,""candidate_win"":2,""tick_cap_draw"":3}","{""all"":{""n"":8,""min"":7894,""median"":24000,""p90"":24000,""max"":24000,""mean"":19172.75},""W"":{""n"":3,""min"":7894,""median"":11724,""p90"":19880,""max"":19880,""mean"":13166},""D"":{""n"":4,""min"":24000,""median"":24000,""p90"":24000,""max"":24000,""mean"":24000},""L"":{""n"":1,""min"":17884,""median"":17884,""p90"":17884,""max"":17884,""mean"":17884}}","{""all"":{""n"":8,""min"":13881,""median"":18761,""p90"":24000,""max"":24000,""mean"":19227.25},""W"":{""n"":2,""min"":15004,""median"":15442,""p90"":15442,""max"":15442,""mean"":15223},""D"":{""n"":3,""min"":24000,""median"":24000,""p90"":24000,""max"":24000,""mean"":24000},""L"":{""n"":3,""min"":13881,""median"":18730,""p90"":18761,""max"":18761,""mean"":17124}}"
"v2_minus_disabled","v5","strata","ra2web_advanced__hfo-le","8","disabled","separated_lanes_v2","2","3","3","2","4","2","0.4375","0.5","0.25","0.25","0.10887074683495994","0.10887074683495994","0.0625","0","{""baseline_win"":3,""candidate_win"":2,""tick_cap_draw"":3}","{""baseline_win"":2,""candidate_win"":2,""tick_cap_draw"":4}","{""all"":{""n"":8,""min"":18293,""median"":21453,""p90"":24000,""max"":24000,""mean"":21553},""W"":{""n"":2,""min"":18795,""median"":20464,""p90"":20464,""max"":20464,""mean"":19629.5},""D"":{""n"":3,""min"":24000,""median"":24000,""p90"":24000,""max"":24000,""mean"":24000},""L"":{""n"":3,""min"":18293,""median"":21419,""p90"":21453,""max"":21453,""mean"":20388.333333333332}}","{""all"":{""n"":8,""min"":19009,""median"":24000,""p90"":24000,""max"":24000,""mean"":22522.25},""W"":{""n"":2,""min"":19009,""median"":20217,""p90"":20217,""max"":20217,""mean"":19613},""D"":{""n"":4,""min"":24000,""median"":24000,""p90"":24000,""max"":24000,""mean"":24000},""L"":{""n"":2,""min"":21856,""median"":23096,""p90"":23096,""max"":23096,""mean"":22476}}"
"v2_minus_disabled","v5","strata","ra2web_advanced__hfo-lvl","8","disabled","separated_lanes_v2","2","3","3","2","4","2","0.4375","0.5","0.25","0.25","0.10887074683495994","0.10887074683495994","0.0625","0","{""baseline_win"":3,""candidate_win"":2,""tick_cap_draw"":3}","{""baseline_win"":2,""candidate_win"":2,""tick_cap_draw"":4}","{""all"":{""n"":8,""min"":15857,""median"":23870,""p90"":24000,""max"":24000,""mean"":20883.375},""W"":{""n"":2,""min"":18447,""median"":18450,""p90"":18450,""max"":18450,""mean"":18448.5},""D"":{""n"":3,""min"":24000,""median"":24000,""p90"":24000,""max"":24000,""mean"":24000},""L"":{""n"":3,""min"":15857,""median"":18443,""p90"":23870,""max"":23870,""mean"":19390}}","{""all"":{""n"":8,""min"":17007,""median"":24000,""p90"":24000,""max"":24000,""mean"":21292.5},""W"":{""n"":2,""min"":18627,""median"":20660,""p90"":20660,""max"":20660,""mean"":19643.5},""D"":{""n"":4,""min"":24000,""median"":24000,""p90"":24000,""max"":24000,""mean"":24000},""L"":{""n"":2,""min"":17007,""median"":18046,""p90"":18046,""max"":18046,""mean"":17526.5}}"
"v2_minus_disabled","v5","strata","ra2web_advanced__hfo-original","8","disabled","separated_lanes_v2","4","2","2","2","3","3","0.625","0.4375","0.5","0.25","0.2936454286357453","0.10887074683495994","-0.1875","-0.25","{""baseline_win"":2,""candidate_win"":4,""tick_cap_draw"":2}","{""baseline_win"":3,""candidate_win"":2,""tick_cap_draw"":3}","{""all"":{""n"":8,""min"":10292,""median"":18131,""p90"":24000,""max"":24000,""mean"":17419},""W"":{""n"":4,""min"":10292,""median"":17170,""p90"":18620,""max"":18620,""mean"":14870.75},""D"":{""n"":2,""min"":24000,""median"":24000,""p90"":24000,""max"":24000,""mean"":24000},""L"":{""n"":2,""min"":13738,""median"":18131,""p90"":18131,""max"":18131,""mean"":15934.5}}","{""all"":{""n"":8,""min"":11535,""median"":22643,""p90"":24000,""max"":24000,""mean"":19374.875},""W"":{""n"":2,""min"":11535,""median"":19232,""p90"":19232,""max"":19232,""mean"":15383.5},""D"":{""n"":3,""min"":24000,""median"":24000,""p90"":24000,""max"":24000,""mean"":24000},""L"":{""n"":3,""min"":11566,""median"":18023,""p90"":22643,""max"":22643,""mean"":17410.666666666668}}"
"v2_minus_disabled","v5","strata","ra2web_advanced__hfo-rvr","8","disabled","separated_lanes_v2","1","5","2","0","6","2","0.4375","0.375","0.125","0","0.038176543007959585","0","-0.0625","-0.125","{""baseline_win"":2,""candidate_win"":1,""tick_cap_draw"":5}","{""baseline_win"":2,""tick_cap_draw"":6}","{""all"":{""n"":8,""min"":10780,""median"":24000,""p90"":24000,""max"":24000,""mean"":19854.25},""W"":{""n"":1,""min"":10780,""median"":10780,""p90"":10780,""max"":10780,""mean"":10780},""D"":{""n"":5,""min"":24000,""median"":24000,""p90"":24000,""max"":24000,""mean"":24000},""L"":{""n"":2,""min"":12735,""median"":15319,""p90"":15319,""max"":15319,""mean"":14027}}","{""all"":{""n"":8,""min"":13032,""median"":24000,""p90"":24000,""max"":24000,""mean"":22527.875},""W"":null,""D"":{""n"":6,""min"":24000,""median"":24000,""p90"":24000,""max"":24000,""mean"":24000},""L"":{""n"":2,""min"":13032,""median"":23191,""p90"":23191,""max"":23191,""mean"":18111.5}}"
"v2_minus_disabled","v5","strata","ra2web_advanced__hfo-tvt","8","disabled","separated_lanes_v2","5","2","1","2","4","2","0.75","0.5","0.625","0.25","0.4027757419118244","0.10887074683495994","-0.25","-0.375","{""baseline_win"":1,""candidate_win"":5,""tick_cap_draw"":2}","{""baseline_win"":2,""candidate_win"":2,""tick_cap_draw"":4}","{""all"":{""n"":8,""min"":7110,""median"":19961,""p90"":24000,""max"":24000,""mean"":15810.625},""W"":{""n"":5,""min"":7110,""median"":11296,""p90"":19961,""max"":19961,""mean"":11475.8},""D"":{""n"":2,""min"":24000,""median"":24000,""p90"":24000,""max"":24000,""mean"":24000},""L"":{""n"":1,""min"":21106,""median"":21106,""p90"":21106,""max"":21106,""mean"":21106}}","{""all"":{""n"":8,""min"":11440,""median"":24000,""p90"":24000,""max"":24000,""mean"":20417.375},""W"":{""n"":2,""min"":11440,""median"":17944,""p90"":17944,""max"":17944,""mean"":14692},""D"":{""n"":4,""min"":24000,""median"":24000,""p90"":24000,""max"":24000,""mean"":24000},""L"":{""n"":2,""min"":18003,""median"":19952,""p90"":19952,""max"":19952,""mean"":18977.5}}"
"v2_minus_disabled","v5","maps","hfo-bvb","16","disabled","separated_lanes_v2","7","6","3","4","4","8","0.625","0.375","0.4375","0.25","0.29184763573272116","0.13912211071126457","-0.25","-0.1875","{""baseline_win"":3,""candidate_win"":7,""tick_cap_draw"":6}","{""baseline_win"":8,""candidate_win"":4,""tick_cap_draw"":4}","{""all"":{""n"":16,""min"":8997,""median"":14644,""p90"":24000,""max"":24000,""mean"":16620},""W"":{""n"":7,""min"":8997,""median"":10053,""p90"":14644,""max"":14644,""mean"":11164},""D"":{""n"":6,""min"":24000,""median"":24000,""p90"":24000,""max"":24000,""mean"":24000},""L"":{""n"":3,""min"":11556,""median"":13385,""p90"":18831,""max"":18831,""mean"":14590.666666666666}}","{""all"":{""n"":16,""min"":11556,""median"":19771,""p90"":24000,""max"":24000,""mean"":18644.5},""W"":{""n"":4,""min"":11556,""median"":16510,""p90"":18136,""max"":18136,""mean"":15082.5},""D"":{""n"":4,""min"":24000,""median"":24000,""p90"":24000,""max"":24000,""mean"":24000},""L"":{""n"":8,""min"":11726,""median"":19771,""p90"":23506,""max"":23506,""mean"":17747.75}}"
"v2_minus_disabled","v5","maps","hfo-corners","16","disabled","separated_lanes_v2","3","8","5","3","10","3","0.4375","0.5","0.1875","0.1875","0.09400111552644326","0.09400111552644326","0.0625","0","{""baseline_win"":5,""candidate_win"":3,""tick_cap_draw"":8}","{""baseline_win"":3,""candidate_win"":3,""tick_cap_draw"":10}","{""all"":{""n"":16,""min"":7006,""median"":24000,""p90"":24000,""max"":24000,""mean"":18690.5},""W"":{""n"":3,""min"":16546,""median"":20249,""p90"":21114,""max"":21114,""mean"":19303},""D"":{""n"":8,""min"":24000,""median"":24000,""p90"":24000,""max"":24000,""mean"":24000},""L"":{""n"":5,""min"":7006,""median"":8883,""p90"":13247,""max"":13247,""mean"":9827.8}}","{""all"":{""n"":16,""min"":7663,""median"":24000,""p90"":24000,""max"":24000,""mean"":21019.125},""W"":{""n"":3,""min"":13580,""median"":15843,""p90"":20134,""max"":20134,""mean"":16519},""D"":{""n"":10,""min"":24000,""median"":24000,""p90"":24000,""max"":24000,""mean"":24000},""L"":{""n"":3,""min"":7663,""median"":19356,""p90"":19730,""max"":19730,""mean"":15583}}"
"v2_minus_disabled","v5","maps","hfo-corners-b","16","disabled","separated_lanes_v2","4","9","3","3","11","2","0.53125","0.53125","0.25","0.1875","0.13912211071126457","0.09400111552644326","0","-0.0625","{""baseline_win"":3,""candidate_win"":4,""tick_cap_draw"":9}","{""baseline_win"":2,""candidate_win"":3,""tick_cap_draw"":11}","{""all"":{""n"":16,""min"":6562,""median"":24000,""p90"":24000,""max"":24000,""mean"":19424.75},""W"":{""n"":4,""min"":9928,""median"":16834,""p90"":17644,""max"":17644,""mean"":14255.5},""D"":{""n"":9,""min"":24000,""median"":24000,""p90"":24000,""max"":24000,""mean"":24000},""L"":{""n"":3,""min"":6562,""median"":7738,""p90"":23474,""max"":23474,""mean"":12591.333333333334}}","{""all"":{""n"":16,""min"":6538,""median"":24000,""p90"":24000,""max"":24000,""mean"":19176},""W"":{""n"":3,""min"":7474,""median"":7810,""p90"":13376,""max"":13376,""mean"":9553.333333333334},""D"":{""n"":11,""min"":24000,""median"":24000,""p90"":24000,""max"":24000,""mean"":24000},""L"":{""n"":2,""min"":6538,""median"":7618,""p90"":7618,""max"":7618,""mean"":7078}}"
"v2_minus_disabled","v5","maps","hfo-corners-b-golden","16","disabled","separated_lanes_v2","6","5","5","3","4","9","0.53125","0.3125","0.375","0.1875","0.23846779627509276","0.09400111552644326","-0.21875","-0.1875","{""baseline_win"":5,""candidate_win"":6,""tick_cap_draw"":5}","{""baseline_win"":9,""candidate_win"":3,""tick_cap_draw"":4}","{""all"":{""n"":16,""min"":6454,""median"":16204,""p90"":24000,""max"":24000,""mean"":15550.75},""W"":{""n"":6,""min"":8077,""median"":10036,""p90"":16204,""max"":16204,""mean"":10563.166666666666},""D"":{""n"":5,""min"":24000,""median"":24000,""p90"":24000,""max"":24000,""mean"":24000},""L"":{""n"":5,""min"":6454,""median"":8785,""p90"":21997,""max"":21997,""mean"":13086.6}}","{""all"":{""n"":16,""min"":6730,""median"":20165,""p90"":24000,""max"":24000,""mean"":17761.5625},""W"":{""n"":3,""min"":10344,""median"":11146,""p90"":20015,""max"":20015,""mean"":13835},""D"":{""n"":4,""min"":24000,""median"":24000,""p90"":24000,""max"":24000,""mean"":24000},""L"":{""n"":9,""min"":6730,""median"":19409,""p90"":23512,""max"":23512,""mean"":16297.777777777777}}"
"v2_minus_disabled","v5","maps","hfo-golden","16","disabled","separated_lanes_v2","7","6","3","5","5","6","0.625","0.46875","0.4375","0.3125","0.29184763573272116","0.18745912692965838","-0.15625","-0.125","{""baseline_win"":3,""candidate_win"":7,""tick_cap_draw"":6}","{""baseline_win"":6,""candidate_win"":5,""tick_cap_draw"":5}","{""all"":{""n"":16,""min"":7096,""median"":17884,""p90"":24000,""max"":24000,""mean"":16252},""W"":{""n"":7,""min"":7096,""median"":11680,""p90"":19880,""max"":19880,""mean"":11538},""D"":{""n"":6,""min"":24000,""median"":24000,""p90"":24000,""max"":24000,""mean"":24000},""L"":{""n"":3,""min"":7962,""median"":9420,""p90"":17884,""max"":17884,""mean"":11755.333333333334}}","{""all"":{""n"":16,""min"":7330,""median"":15442,""p90"":24000,""max"":24000,""mean"":16561.75},""W"":{""n"":5,""min"":9575,""median"":13577,""p90"":15442,""max"":15442,""mean"":13217.6},""D"":{""n"":5,""min"":24000,""median"":24000,""p90"":24000,""max"":24000,""mean"":24000},""L"":{""n"":6,""min"":7330,""median"":13881,""p90"":18761,""max"":18761,""mean"":13150}}"
"v2_minus_disabled","v5","maps","hfo-le","16","disabled","separated_lanes_v2","6","5","5","4","8","4","0.53125","0.5","0.375","0.25","0.23846779627509276","0.13912211071126457","-0.03125","-0.125","{""baseline_win"":5,""candidate_win"":6,""tick_cap_draw"":5}","{""baseline_win"":4,""candidate_win"":4,""tick_cap_draw"":8}","{""all"":{""n"":16,""min"":7420,""median"":20464,""p90"":24000,""max"":24000,""mean"":17190.4375},""W"":{""n"":6,""min"":9538,""median"":10903,""p90"":20464,""max"":20464,""mean"":13165.333333333334},""D"":{""n"":5,""min"":24000,""median"":24000,""p90"":24000,""max"":24000,""mean"":24000},""L"":{""n"":5,""min"":7420,""median"":18293,""p90"":21453,""max"":21453,""mean"":15211}}","{""all"":{""n"":16,""min"":8092,""median"":24000,""p90"":24000,""max"":24000,""mean"":20128.3125},""W"":{""n"":4,""min"":14459,""median"":19009,""p90"":20217,""max"":20217,""mean"":17211.25},""D"":{""n"":8,""min"":24000,""median"":24000,""p90"":24000,""max"":24000,""mean"":24000},""L"":{""n"":4,""min"":8092,""median"":21856,""p90"":23096,""max"":23096,""mean"":15302}}"
"v2_minus_disabled","v5","maps","hfo-lvl","16","disabled","separated_lanes_v2","6","4","6","6","5","5","0.5","0.53125","0.375","0.375","0.23846779627509276","0.23846779627509276","0.03125","0","{""baseline_win"":6,""candidate_win"":6,""tick_cap_draw"":4}","{""baseline_win"":5,""candidate_win"":6,""tick_cap_draw"":5}","{""all"":{""n"":16,""min"":8918,""median"":21164,""p90"":24000,""max"":24000,""mean"":19919.375},""W"":{""n"":6,""min"":14396,""median"":19489,""p90"":21164,""max"":21164,""mean"":18691.666666666668},""D"":{""n"":4,""min"":24000,""median"":24000,""p90"":24000,""max"":24000,""mean"":24000},""L"":{""n"":6,""min"":8918,""median"":21483,""p90"":23870,""max"":23870,""mean"":18426.666666666668}}","{""all"":{""n"":16,""min"":8044,""median"":20107,""p90"":24000,""max"":24000,""mean"":19146.25},""W"":{""n"":6,""min"":18627,""median"":20107,""p90"":20660,""max"":20660,""mean"":19924.166666666668},""D"":{""n"":5,""min"":24000,""median"":24000,""p90"":24000,""max"":24000,""mean"":24000},""L"":{""n"":5,""min"":8044,""median"":14780,""p90"":18046,""max"":18046,""mean"":13359}}"
"v2_minus_disabled","v5","maps","hfo-original","16","disabled","separated_lanes_v2","7","4","5","4","6","6","0.5625","0.4375","0.4375","0.25","0.29184763573272116","0.13912211071126457","-0.125","-0.1875","{""baseline_win"":5,""candidate_win"":7,""tick_cap_draw"":4}","{""baseline_win"":6,""candidate_win"":4,""tick_cap_draw"":6}","{""all"":{""n"":16,""min"":7384,""median"":17170,""p90"":24000,""max"":24000,""mean"":16293.75},""W"":{""n"":7,""min"":10292,""median"":13606,""p90"":19267,""max"":19267,""mean"":14759.142857142857},""D"":{""n"":4,""min"":24000,""median"":24000,""p90"":24000,""max"":24000,""mean"":24000},""L"":{""n"":5,""min"":7384,""median"":12087,""p90"":18131,""max"":18131,""mean"":12277.2}}","{""all"":{""n"":16,""min"":7582,""median"":22249,""p90"":24000,""max"":24000,""mean"":18306.1875},""W"":{""n"":4,""min"":9717,""median"":19232,""p90"":22249,""max"":22249,""mean"":15683.25},""D"":{""n"":6,""min"":24000,""median"":24000,""p90"":24000,""max"":24000,""mean"":24000},""L"":{""n"":6,""min"":7582,""median"":14561,""p90"":22643,""max"":22643,""mean"":14361}}"
"v2_minus_disabled","v5","maps","hfo-rvr","16","disabled","separated_lanes_v2","4","9","3","1","12","3","0.53125","0.4375","0.25","0.0625","0.13912211071126457","0.01888694640528186","-0.09375","-0.1875","{""baseline_win"":3,""candidate_win"":4,""tick_cap_draw"":9}","{""baseline_win"":3,""candidate_win"":1,""tick_cap_draw"":12}","{""all"":{""n"":16,""min"":8608,""median"":24000,""p90"":24000,""max"":24000,""mean"":20275.9375},""W"":{""n"":4,""min"":8608,""median"":20856,""p90"":21190,""max"":21190,""mean"":15358.5},""D"":{""n"":9,""min"":24000,""median"":24000,""p90"":24000,""max"":24000,""mean"":24000},""L"":{""n"":3,""min"":12735,""median"":15319,""p90"":18927,""max"":18927,""mean"":15660.333333333334}}","{""all"":{""n"":16,""min"":13032,""median"":24000,""p90"":24000,""max"":24000,""mean"":22641.6875},""W"":{""n"":1,""min"":18450,""median"":18450,""p90"":18450,""max"":18450,""mean"":18450},""D"":{""n"":12,""min"":24000,""median"":24000,""p90"":24000,""max"":24000,""mean"":24000},""L"":{""n"":3,""min"":13032,""median"":19594,""p90"":23191,""max"":23191,""mean"":18605.666666666668}}"
"v2_minus_disabled","v5","maps","hfo-tvt","16","disabled","separated_lanes_v2","9","6","1","5","9","2","0.75","0.59375","0.5625","0.3125","0.40521106136564305","0.18745912692965838","-0.15625","-0.25","{""baseline_win"":1,""candidate_win"":9,""tick_cap_draw"":6}","{""baseline_win"":2,""candidate_win"":5,""tick_cap_draw"":9}","{""all"":{""n"":16,""min"":7110,""median"":21106,""p90"":24000,""max"":24000,""mean"":17056.5},""W"":{""n"":9,""min"":7110,""median"":11296,""p90"":21315,""max"":21315,""mean"":11977.555555555555},""D"":{""n"":6,""min"":24000,""median"":24000,""p90"":24000,""max"":24000,""mean"":24000},""L"":{""n"":1,""min"":21106,""median"":21106,""p90"":21106,""max"":21106,""mean"":21106}}","{""all"":{""n"":16,""min"":6718,""median"":24000,""p90"":24000,""max"":24000,""mean"":20708.625},""W"":{""n"":5,""min"":6718,""median"":17944,""p90"":20756,""max"":20756,""mean"":15476.6},""D"":{""n"":9,""min"":24000,""median"":24000,""p90"":24000,""max"":24000,""mean"":24000},""L"":{""n"":2,""min"":18003,""median"":19952,""p90"":19952,""max"":19952,""mean"":18977.5}}"
