"caseIndex","opponent","opponentMapOrdinal","mapId","directionOrdinal","candidateStart","opponentStart","candidateStartOrdinal","opponentStartOrdinal","countryOrdinal","country","candidateSlot","requestedEngineSeed","maxUpdates","stratumId","topologyId","role","jobId","artifactSha256","artifactBytes","sourceCommit","runnerSha256","protocolSha256","mapSha256","v5","v6"
"137","ra2web_advanced","2","hfo-golden","0","39,82","88,34","0","1","0","Americans","1","3350110137","24000","ra2web_advanced__hfo-golden","hfo","competitive","27367481","ebe8da424e1b5f81df66d9f458e0fa5d512ab50fc3ed6f5570ddd5b0c44d6f6d","382926","18dde712dac64b2f76ec5c91c4e87a7140db78a1","61a3d2de51c60b3bc910e9a358dc1ef0324337e1c9c7535694379490652e14b0","151c4cd5719459b8a6dc218f17d55f7fbc563803a11d6a0b7298a0a121247ebe","845359bfe0ea2ad3bb9dda90e0c00a7b97946fda132e87f717c22025923bd296","{""disabled"":{""status"":""baseline_win"",""tick"":17884,""winner"":""baseline""},""separated_lanes_v2"":{""status"":""baseline_win"",""tick"":18761,""winner"":""baseline""},""separated_lanes_unbounded_d1"":{""status"":""baseline_win"",""tick"":19403,""winner"":""baseline""}}","{""disabled"":{""status"":""baseline_win"",""tick"":17884,""winner"":""baseline""},""separated_lanes_v2"":{""status"":""baseline_win"",""tick"":18761,""winner"":""baseline""},""separated_lanes_unbounded_d1"":{""status"":""baseline_win"",""tick"":19403,""winner"":""baseline""}}"
"138","ra2web_advanced","2","hfo-golden","0","39,82","88,34","0","1","1","Africans","0","3350110138","24000","ra2web_advanced__hfo-golden","hfo","competitive","27367513","6aedccf2831cabdcb89ea9c7a4aa01483c23b7a70a217d3ec05345bd7d7a31b6","397618","18dde712dac64b2f76ec5c91c4e87a7140db78a1","61a3d2de51c60b3bc910e9a358dc1ef0324337e1c9c7535694379490652e14b0","151c4cd5719459b8a6dc218f17d55f7fbc563803a11d6a0b7298a0a121247ebe","845359bfe0ea2ad3bb9dda90e0c00a7b97946fda132e87f717c22025923bd296","{""disabled"":{""status"":""tick_cap_draw"",""tick"":24000,""winner"":""draw""},""separated_lanes_v2"":{""status"":""tick_cap_draw"",""tick"":24000,""winner"":""draw""},""separated_lanes_unbounded_d1"":{""status"":""tick_cap_draw"",""tick"":24000,""winner"":""draw""}}","{""disabled"":{""status"":""tick_cap_draw"",""tick"":24000,""winner"":""draw""},""separated_lanes_v2"":{""status"":""tick_cap_draw"",""tick"":24000,""winner"":""draw""},""separated_lanes_unbounded_d1"":{""status"":""tick_cap_draw"",""tick"":24000,""winner"":""draw""}}"
"139","ra2web_advanced","2","hfo-golden","0","39,82","88,34","0","1","1","Africans","1","3350110139","24000","ra2web_advanced__hfo-golden","hfo","competitive","27367516","28de6ab3c0a6de9d73b587ed8bf6537541fb2b358599d80101da46b18fbf814e","309667","18dde712dac64b2f76ec5c91c4e87a7140db78a1","61a3d2de51c60b3bc910e9a358dc1ef0324337e1c9c7535694379490652e14b0","151c4cd5719459b8a6dc218f17d55f7fbc563803a11d6a0b7298a0a121247ebe","845359bfe0ea2ad3bb9dda90e0c00a7b97946fda132e87f717c22025923bd296","{""disabled"":{""status"":""tick_cap_draw"",""tick"":24000,""winner"":""draw""},""separated_lanes_v2"":{""status"":""baseline_win"",""tick"":13881,""winner"":""baseline""},""separated_lanes_unbounded_d1"":{""status"":""tick_cap_draw"",""tick"":24000,""winner"":""draw""}}","{""disabled"":{""status"":""tick_cap_draw"",""tick"":24000,""winner"":""draw""},""separated_lanes_v2"":{""status"":""baseline_win"",""tick"":13881,""winner"":""baseline""},""separated_lanes_unbounded_d1"":{""status"":""tick_cap_draw"",""tick"":24000,""winner"":""draw""}}"
"140","ra2web_advanced","2","hfo-golden","1","88,34","39,82","1","0","0","Americans","0","3350110140","24000","ra2web_advanced__hfo-golden","hfo","competitive","27367583","4cdd2ec495edc1f40a0c10293103620429389073eccc723a577dddde09516376","323410","18dde712dac64b2f76ec5c91c4e87a7140db78a1","61a3d2de51c60b3bc910e9a358dc1ef0324337e1c9c7535694379490652e14b0","151c4cd5719459b8a6dc218f17d55f7fbc563803a11d6a0b7298a0a121247ebe","845359bfe0ea2ad3bb9dda90e0c00a7b97946fda132e87f717c22025923bd296","{""disabled"":{""status"":""candidate_win"",""tick"":19880,""winner"":""candidate""},""separated_lanes_v2"":{""status"":""candidate_win"",""tick"":15442,""winner"":""candidate""},""separated_lanes_unbounded_d1"":{""status"":""candidate_win"",""tick"":16336,""winner"":""candidate""}}","{""disabled"":{""status"":""candidate_win"",""tick"":19880,""winner"":""candidate""},""separated_lanes_v2"":{""status"":""candidate_win"",""tick"":15442,""winner"":""candidate""},""separated_lanes_unbounded_d1"":{""status"":""candidate_win"",""tick"":16336,""winner"":""candidate""}}"
"141","ra2web_advanced","2","hfo-golden","1","88,34","39,82","1","0","0","Americans","1","3350110141","24000","ra2web_advanced__hfo-golden","hfo","competitive","27367617","6c7fda8a5efa855d1ef39718e2178abc5639c3a813710f28ae29490a3bd217ac","446644","18dde712dac64b2f76ec5c91c4e87a7140db78a1","61a3d2de51c60b3bc910e9a358dc1ef0324337e1c9c7535694379490652e14b0","151c4cd5719459b8a6dc218f17d55f7fbc563803a11d6a0b7298a0a121247ebe","845359bfe0ea2ad3bb9dda90e0c00a7b97946fda132e87f717c22025923bd296","{""disabled"":{""status"":""tick_cap_draw"",""tick"":24000,""winner"":""draw""},""separated_lanes_v2"":{""status"":""candidate_win"",""tick"":15004,""winner"":""candidate""},""separated_lanes_unbounded_d1"":{""status"":""candidate_win"",""tick"":20707,""winner"":""candidate""}}","{""disabled"":{""status"":""tick_cap_draw"",""tick"":24000,""winner"":""draw""},""separated_lanes_v2"":{""status"":""candidate_win"",""tick"":15004,""winner"":""candidate""},""separated_lanes_unbounded_d1"":{""status"":""candidate_win"",""tick"":20707,""winner"":""candidate""}}"
"142","ra2web_advanced","2","hfo-golden","1","88,34","39,82","1","0","1","Africans","0","3350110142","24000","ra2web_advanced__hfo-golden","hfo","competitive","27367630","c3f96108f1330432eb32b543d2dbe3c5755cb7f672bdf104903790f92cc54b9c","527479","18dde712dac64b2f76ec5c91c4e87a7140db78a1","61a3d2de51c60b3bc910e9a358dc1ef0324337e1c9c7535694379490652e14b0","151c4cd5719459b8a6dc218f17d55f7fbc563803a11d6a0b7298a0a121247ebe","845359bfe0ea2ad3bb9dda90e0c00a7b97946fda132e87f717c22025923bd296","{""disabled"":{""status"":""tick_cap_draw"",""tick"":24000,""winner"":""draw""},""separated_lanes_v2"":{""status"":""tick_cap_draw"",""tick"":24000,""winner"":""draw""},""separated_lanes_unbounded_d1"":{""status"":""tick_cap_draw"",""tick"":24000,""winner"":""draw""}}","{""disabled"":{""status"":""tick_cap_draw"",""tick"":24000,""winner"":""draw""},""separated_lanes_v2"":{""status"":""tick_cap_draw"",""tick"":24000,""winner"":""draw""},""separated_lanes_unbounded_d1"":{""status"":""tick_cap_draw"",""tick"":24000,""winner"":""draw""}}"
"143","ra2web_advanced","2","hfo-golden","1","88,34","39,82","1","0","1","Africans","1","3350110143","24000","ra2web_advanced__hfo-golden","hfo","competitive","27367631","81d8b4c1da09d8c8b754e95d87dc2f8cbfe2454a917c975e864415a9cb9f72c5","462181","18dde712dac64b2f76ec5c91c4e87a7140db78a1","61a3d2de51c60b3bc910e9a358dc1ef0324337e1c9c7535694379490652e14b0","151c4cd5719459b8a6dc218f17d55f7fbc563803a11d6a0b7298a0a121247ebe","845359bfe0ea2ad3bb9dda90e0c00a7b97946fda132e87f717c22025923bd296","{""disabled"":{""status"":""candidate_win"",""tick"":11724,""winner"":""candidate""},""separated_lanes_v2"":{""status"":""tick_cap_draw"",""tick"":24000,""winner"":""draw""},""separated_lanes_unbounded_d1"":{""status"":""candidate_win"",""tick"":11724,""winner"":""candidate""}}","{""disabled"":{""status"":""candidate_win"",""tick"":11724,""winner"":""candidate""},""separated_lanes_v2"":{""status"":""tick_cap_draw"",""tick"":24000,""winner"":""draw""},""separated_lanes_unbounded_d1"":{""status"":""candidate_win"",""tick"":11724,""winner"":""candidate""}}"
"144","ra2web_advanced","3","hfo-corners","0","39,82","88,34","0","1","0","Americans","0","3350110144","24000","ra2web_advanced__hfo-corners","hfo","competitive","27367636","d7c427fe546c097c865621f907065593a28b02a6a8ab4faebc4c90dd07f1c046","404093","18dde712dac64b2f76ec5c91c4e87a7140db78a1","61a3d2de51c60b3bc910e9a358dc1ef0324337e1c9c7535694379490652e14b0","151c4cd5719459b8a6dc218f17d55f7fbc563803a11d6a0b7298a0a121247ebe","3aa63da555db30d0d97d9319057650c440ebf57f655c8c001705e312768e628a","{""disabled"":{""status"":""baseline_win"",""tick"":13247,""winner"":""baseline""},""separated_lanes_v2"":{""status"":""baseline_win"",""tick"":19730,""winner"":""baseline""},""separated_lanes_unbounded_d1"":{""status"":""baseline_win"",""tick"":13247,""winner"":""baseline""}}","{""disabled"":{""status"":""baseline_win"",""tick"":13247,""winner"":""baseline""},""separated_lanes_v2"":{""status"":""baseline_win"",""tick"":19730,""winner"":""baseline""},""separated_lanes_unbounded_d1"":{""status"":""baseline_win"",""tick"":13247,""winner"":""baseline""}}"
"145","ra2web_advanced","3","hfo-corners","0","39,82","88,34","0","1","0","Americans","1","3350110145","24000","ra2web_advanced__hfo-corners","hfo","competitive","27367669","655e6329f145ee1bfb4892f23657385c785e47b1d994205bdbedb589f651c65d","293339","18dde712dac64b2f76ec5c91c4e87a7140db78a1","61a3d2de51c60b3bc910e9a358dc1ef0324337e1c9c7535694379490652e14b0","151c4cd5719459b8a6dc218f17d55f7fbc563803a11d6a0b7298a0a121247ebe","3aa63da555db30d0d97d9319057650c440ebf57f655c8c001705e312768e628a","{""disabled"":{""status"":""baseline_win"",""tick"":12085,""winner"":""baseline""},""separated_lanes_v2"":{""status"":""baseline_win"",""tick"":19356,""winner"":""baseline""},""separated_lanes_unbounded_d1"":{""status"":""baseline_win"",""tick"":12085,""winner"":""baseline""}}","{""disabled"":{""status"":""baseline_win"",""tick"":12085,""winner"":""baseline""},""separated_lanes_v2"":{""status"":""baseline_win"",""tick"":19356,""winner"":""baseline""},""separated_lanes_unbounded_d1"":{""status"":""baseline_win"",""tick"":12085,""winner"":""baseline""}}"
"146","ra2web_advanced","3","hfo-corners","0","39,82","88,34","0","1","1","Africans","0","3350110146","24000","ra2web_advanced__hfo-corners","hfo","competitive","27367671","7c858e806b85f89eb17b97a6d7c7463e217eccaab7b8f43ccef4ecee0469c06d","399012","18dde712dac64b2f76ec5c91c4e87a7140db78a1","61a3d2de51c60b3bc910e9a358dc1ef0324337e1c9c7535694379490652e14b0","151c4cd5719459b8a6dc218f17d55f7fbc563803a11d6a0b7298a0a121247ebe","3aa63da555db30d0d97d9319057650c440ebf57f655c8c001705e312768e628a","{""disabled"":{""status"":""tick_cap_draw"",""tick"":24000,""winner"":""draw""},""separated_lanes_v2"":{""status"":""tick_cap_draw"",""tick"":24000,""winner"":""draw""},""separated_lanes_unbounded_d1"":{""status"":""tick_cap_draw"",""tick"":24000,""winner"":""draw""}}","{""disabled"":{""status"":""tick_cap_draw"",""tick"":24000,""winner"":""draw""},""separated_lanes_v2"":{""status"":""tick_cap_draw"",""tick"":24000,""winner"":""draw""},""separated_lanes_unbounded_d1"":{""status"":""tick_cap_draw"",""tick"":24000,""winner"":""draw""}}"
"147","ra2web_advanced","3","hfo-corners","0","39,82","88,34","0","1","1","Africans","1","3350110147","24000","ra2web_advanced__hfo-corners","hfo","competitive","27367676","de4bccbe8ae18a65596346b10224fdc8304d0b28414e90419ccd92f4247b56ba","432946","18dde712dac64b2f76ec5c91c4e87a7140db78a1","61a3d2de51c60b3bc910e9a358dc1ef0324337e1c9c7535694379490652e14b0","151c4cd5719459b8a6dc218f17d55f7fbc563803a11d6a0b7298a0a121247ebe","3aa63da555db30d0d97d9319057650c440ebf57f655c8c001705e312768e628a","{""disabled"":{""status"":""tick_cap_draw"",""tick"":24000,""winner"":""draw""},""separated_lanes_v2"":{""status"":""tick_cap_draw"",""tick"":24000,""winner"":""draw""},""separated_lanes_unbounded_d1"":{""status"":""tick_cap_draw"",""tick"":24000,""winner"":""draw""}}","{""disabled"":{""status"":""tick_cap_draw"",""tick"":24000,""winner"":""draw""},""separated_lanes_v2"":{""status"":""tick_cap_draw"",""tick"":24000,""winner"":""draw""},""separated_lanes_unbounded_d1"":{""status"":""tick_cap_draw"",""tick"":24000,""winner"":""draw""}}"
